marca;modelo;pais;year_modelo;clase;sub_clase;tipo;avaluo;cilindraje;tipo_combustible
139;7297;9;2024;1;10;1;47490.0;4009;0
139;7295;9;2024;1;10;1;41490.0;4009;0
311;3521;8;2024;1;10;1;78250.0;6871;0
80;1699;8;2024;8;6;1;94990.0;13000;0
351;5697;34;2023;5;41;0;15992.0;900;3
313;3917;28;2023;4;37;0;39992.0;2000;3
116;689;8;2024;8;6;1;94090.0;11800;0
34;7020;16;2024;4;36;0;79990.0;1998;6
139;558;22;2024;6;2;1;74490.0;7684;0
19;819;8;2024;4;37;0;49990.0;1968;0
19;7074;8;2024;4;37;0;29990.0;1498;3
247;1422;27;2024;0;24;0;48590.0;0;2
139;7266;9;2024;1;30;1;45722.0;4009;0
34;7064;16;2024;4;36;0;97990.0;2998;6
315;2252;8;2023;4;26;0;34392.0;0;2
315;2253;8;2023;4;26;0;35992.0;0;2
19;818;8;2024;4;37;0;39990.0;1967;3
19;7072;8;2024;4;37;0;27990.0;1498;3
19;6672;8;2024;0;47;0;18990.0;1499;3
199;5835;11;2024;4;37;0;19990.0;1497;3
18;5435;8;2024;5;41;0;1245.0;150;3
18;2402;8;2024;5;41;0;1845.0;200;3
18;733;8;2024;5;41;0;1275.0;149;3
18;733;8;2024;5;41;0;1275.0;150;3
162;3396;8;2024;7;49;1;74890.0;6700;0
345;2380;11;2024;5;41;0;3030.0;250;3
134;2562;16;2023;5;41;0;15600.0;1868;3
134;2582;16;2023;5;41;0;20400.0;1868;3
134;2560;16;2023;5;41;0;15600.0;1868;3
134;2579;16;2023;5;41;0;21040.0;1868;3
134;2573;16;2023;5;41;0;21920.0;1868;3
134;2774;16;2023;5;41;0;16240.0;1923;3
370;2649;8;2023;4;26;0;52000.0;0;2
153;7129;8;2024;8;6;1;96990.0;12742;0
249;4401;34;2024;4;37;0;49990.0;2998;3
137;3186;8;2024;2;32;0;32990.0;2498;0
249;4399;34;2024;3;1;1;69990.0;2442;0
313;3840;28;2024;4;37;0;26490.0;1600;3
54;629;8;2024;0;47;0;16490.0;1499;3
54;629;8;2024;0;47;0;16490.0;1498;3
55;4761;22;2024;7;49;1;42990.0;5193;0
103;3940;8;2024;5;41;0;8191.0;500;3
103;3941;8;2024;5;41;0;7197.0;500;3
103;2348;8;2024;5;41;0;2578.0;370;3
52;1560;8;2024;4;37;0;21999.0;1598;3
58;952;15;2024;0;48;0;26990.0;1199;3
112;2333;16;2023;4;37;0;55992.0;2261;3
287;5320;5;2024;2;22;0;19999.0;1368;3
379;7373;16;2023;5;20;0;15232.0;450;3
58;950;15;2024;0;48;0;29990.0;1199;3
85;1854;0;2024;0;48;0;49990.0;1598;3
254;2967;8;2024;5;41;0;1429.0;149;3
34;290;0;2024;0;35;0;65990.0;1998;6
34;290;0;2024;0;35;0;65990.0;1499;6
34;6995;0;2024;4;37;0;58990.0;1499;3
139;5750;9;2024;8;6;1;95990.0;10520;0
153;3020;19;2024;0;47;0;15040.0;1200;3
153;3020;19;2024;0;47;0;15040.0;1197;3
313;3917;28;2024;4;37;0;49990.0;2000;3
199;4694;10;2024;4;26;0;47999.0;0;2
34;6999;0;2024;4;36;0;58990.0;1499;6
254;858;8;2024;5;41;0;1249.0;120;3
254;858;8;2024;5;41;0;1249.0;125;3
227;4191;8;2024;5;20;0;9950.0;700;3
227;4191;8;2024;5;20;0;9950.0;686;3
348;7315;17;2024;4;36;0;28999.0;1490;6
55;4881;5;2024;0;47;0;22690.0;1000;3
366;247;8;2024;5;41;0;3990.0;292;3
366;368;8;2024;5;41;0;6990.0;471;3
366;390;8;2024;5;41;0;9990.0;652;3
348;7317;17;2024;4;36;0;30499.0;1490;6
348;7317;17;2024;4;36;0;30499.0;1500;3
366;249;8;2024;5;41;0;4990.0;292;3
55;6507;5;2024;4;37;0;55990.0;2776;0
55;4882;5;2024;0;48;0;19999.0;1000;3
34;175;0;2024;0;47;0;48990.0;1499;3
34;175;0;2024;0;47;0;48990.0;0;3
34;3678;0;2024;4;26;0;63490.0;0;2
366;250;8;2024;5;41;0;4190.0;292;3
274;611;19;2024;5;53;0;6299.0;197;3
139;2506;9;2024;6;38;0;56400.0;5123;0
139;7265;9;2024;1;10;1;30990.0;4009;0
155;26;8;2023;5;41;0;1040.0;125;3
247;1447;0;2024;4;36;0;56990.0;1499;6
318;5806;8;2024;5;41;0;1689.0;200;3
318;5805;8;2024;5;41;0;1104.0;150;3
80;1720;8;2024;1;10;1;59990.0;6700;0
318;5807;8;2024;5;41;0;1589.0;200;3
318;5804;8;2024;5;41;0;1154.0;150;3
345;4342;11;2024;5;19;0;2099.0;200;3
345;4342;11;2024;5;19;0;2099.0;196;3
345;4343;11;2024;5;19;0;2563.0;250;3
345;4343;11;2024;5;19;0;2563.0;232;3
345;6540;11;2024;5;41;0;2599.0;229;3
345;6540;11;2024;5;41;0;2599.0;250;3
199;5895;12;2024;4;37;0;39999.0;1999;3
199;5894;12;2024;4;37;0;39999.0;1999;3
295;6004;19;2024;5;41;0;9690.0;650;3
295;6004;19;2024;5;41;0;9690.0;648;3
80;1713;8;2024;8;6;1;59990.0;9500;0
389;6728;8;2023;5;41;0;1800.0;196;3
156;3649;8;2024;5;41;0;1210.0;150;3
156;3649;8;2024;5;41;0;1210.0;149;3
156;3650;8;2024;5;41;0;1350.0;149;3
156;3650;8;2024;5;41;0;1350.0;150;3
156;3661;8;2024;5;41;0;1900.0;250;3
156;3661;8;2024;5;41;0;1900.0;223;3
156;3647;8;2024;5;41;0;1150.0;119;3
156;3647;8;2024;5;41;0;1150.0;125;3
326;4494;10;2023;2;22;0;32400.0;1998;3
103;3685;8;2024;5;41;0;2820.0;250;3
156;6743;8;2024;5;41;0;1375.0;149;3
156;6743;8;2024;5;41;0;1375.0;150;3
162;3375;8;2024;1;9;1;34240.0;3900;0
55;6491;5;2024;4;37;0;27290.0;1199;3
389;5998;8;2023;5;41;0;1160.0;149;3
55;6492;5;2024;4;37;0;29990.0;1199;3
273;169;12;2024;0;48;0;25999.0;1199;3
355;6638;19;2024;5;41;0;3200.0;160;3
355;6638;19;2024;5;41;0;3200.0;159;3
295;5686;19;2024;5;41;0;6490.0;411;3
295;4302;19;2024;5;41;0;6190.0;350;3
295;3599;19;2024;5;41;0;4290.0;350;3
295;3457;19;2024;5;41;0;7990.0;410;3
295;1284;19;2024;5;41;0;5390.0;350;3
295;1284;19;2024;5;41;0;5390.0;349;3
139;7289;9;2024;1;10;1;37590.0;4009;0
139;7289;9;2024;1;10;1;37590.0;355;0
242;2094;0;2023;0;35;0;67992.0;1991;6
139;7267;9;2024;1;10;1;35190.0;4009;0
139;7293;9;2024;1;10;1;39990.0;4009;0
139;7307;9;2024;1;10;1;43490.0;4009;0
55;4710;22;2024;7;49;1;32459.0;2999;0
12;652;19;2024;5;53;0;5000.0;200;3
139;2819;9;2024;1;10;1;76990.0;7684;0
139;2486;9;2024;1;10;1;59990.0;5123;0
128;6892;8;2024;2;22;0;26990.0;1996;0
128;6891;8;2024;2;22;0;24990.0;1996;0
345;4507;11;2024;5;41;0;2563.0;197;3
345;4507;11;2024;5;41;0;2563.0;200;3
345;4507;11;2024;5;41;0;2563.0;196;3
345;6279;11;2024;5;41;0;1682.0;197;3
345;6279;11;2024;5;41;0;1682.0;200;3
345;6279;11;2024;5;41;0;1682.0;150;3
345;6278;11;2024;5;41;0;1556.0;149;3
345;6278;11;2024;5;41;0;1556.0;150;3
345;886;11;2024;5;41;0;1779.0;175;3
345;886;11;2024;5;41;0;1779.0;180;3
345;886;11;2024;5;41;0;1779.0;173;3
273;365;17;2024;4;37;0;57999.0;1598;3
334;3043;19;2024;4;36;0;30990.0;1462;3
334;3042;19;2024;4;36;0;26990.0;1462;6
334;3042;19;2024;4;36;0;26990.0;1500;3
345;2379;11;2024;5;41;0;3030.0;250;3
345;752;11;2024;5;41;0;2124.0;199;3
345;752;11;2024;5;41;0;2124.0;200;3
25;6530;8;2024;5;41;0;4115.0;249;3
25;6530;8;2024;5;41;0;4115.0;250;3
156;6883;8;2024;5;41;0;2100.0;223;3
156;6883;8;2024;5;41;0;2100.0;250;3
239;1605;22;2024;4;37;0;49999.0;2488;3
128;3201;8;2024;4;36;0;27990.0;1497;6
128;3201;8;2024;4;36;0;27990.0;1499;6
379;7429;22;2023;5;41;0;12360.0;690;3
345;6550;11;2024;5;41;0;2153.0;200;3
153;5828;10;2024;0;35;0;33240.0;2000;6
162;3423;8;2024;2;32;0;39990.0;2746;0
162;3415;8;2024;8;6;1;78990.0;9726;0
162;3465;8;2024;6;5;1;59790.0;3760;0
162;4232;8;2024;2;32;0;34890.0;2000;0
110;2524;5;2024;4;37;0;29999.0;999;3
287;5316;5;2024;2;22;0;24999.0;1332;3
123;1392;8;2024;4;37;0;29990.0;1499;3
242;2206;0;2023;4;26;0;87992.0;0;2
123;1390;8;2024;4;37;0;24990.0;1499;3
242;988;0;2023;0;35;0;79992.0;1991;6
290;5410;19;2024;5;53;0;5500.0;200;3
348;924;36;2024;4;36;0;34499.0;1798;3
379;7358;16;2023;5;20;0;15192.0;700;3
162;3327;8;2024;2;22;0;29990.0;2000;0
345;759;11;2024;5;41;0;1549.0;150;3
345;759;11;2024;5;41;0;1549.0;149;3
345;6738;11;2024;5;41;0;1699.0;150;3
345;6738;11;2024;5;41;0;1699.0;149;3
368;6089;5;2024;4;37;0;19990.0;1598;3
368;6088;5;2024;4;37;0;29790.0;1598;3
176;599;8;2023;0;24;0;7120.0;0;2
168;1678;8;2024;4;37;0;28790.0;1500;3
168;1678;8;2024;4;37;0;28790.0;1498;3
168;1676;8;2024;4;37;0;37890.0;1600;3
80;2196;8;2024;1;9;1;59990.0;5900;0
55;3075;8;2024;4;37;0;22590.0;1485;3
168;1675;8;2024;4;37;0;29990.0;1500;3
288;5691;8;2024;5;41;0;4440.0;250;3
288;5691;8;2024;5;41;0;4440.0;223;3
239;1593;23;2024;4;36;0;34499.0;1998;6
107;1013;8;2023;8;6;1;51992.0;8570;0
249;641;22;2024;0;48;0;28990.0;1998;3
334;1829;9;2024;5;41;0;10000.0;645;3
389;1148;8;2023;5;41;0;1800.0;249;3
334;6689;9;2024;5;41;0;1570.0;113;3
308;7224;8;2024;5;41;0;1196.0;125;3
308;7224;8;2024;5;41;0;1196.0;250;3
308;7224;8;2024;5;41;0;1196.0;120;3
308;7224;8;2024;5;41;0;1196.0;119;3
249;4015;34;2024;2;22;0;29990.0;2442;0
249;4013;34;2024;3;1;1;37990.0;2442;0
156;3656;8;2024;5;41;0;1250.0;200;3
156;3656;8;2024;5;41;0;1250.0;196;3
156;3656;8;2024;5;41;0;1250.0;197;3
156;3656;8;2024;5;41;0;1250.0;250;3
156;3656;8;2024;5;41;0;1250.0;169;3
156;3656;8;2024;5;41;0;1250.0;170;3
156;3648;8;2024;5;41;0;1125.0;149;3
156;3648;8;2024;5;41;0;1125.0;150;3
156;3648;8;2024;5;41;0;1125.0;160;3
127;7168;8;2024;2;32;0;25990.0;2771;0
127;7170;8;2024;2;32;0;37990.0;2982;0
127;7169;8;2024;2;32;0;29990.0;2498;0
336;7458;8;2023;1;10;1;15992.0;2771;0
353;6385;8;2024;5;41;0;1500.0;150;3
353;6408;8;2024;5;41;0;1600.0;200;3
353;6408;8;2024;5;41;0;1600.0;250;3
141;7569;8;2023;1;30;1;25880.0;3760;0
199;5836;11;2024;4;37;0;19490.0;1497;3
405;6261;8;2024;2;22;0;26500.0;2499;0
139;550;22;2024;6;2;1;71490.0;7684;0
184;7008;8;2024;4;37;0;19990.0;1500;3
184;7046;8;2024;4;37;0;23400.0;1500;3
249;640;22;2024;0;48;0;29990.0;1998;3
54;6332;8;2024;4;36;0;23990.0;1498;6
128;3200;8;2024;4;37;0;24990.0;1497;3
153;1481;19;2024;4;37;0;19990.0;1497;3
55;2701;22;2024;1;10;1;74590.0;7790;0
55;2699;22;2024;1;10;1;73090.0;7790;0
165;6945;16;2023;4;36;0;64080.0;2000;6
162;3384;8;2024;1;10;1;39790.0;4460;0
150;396;3;2023;5;21;0;12400.0;693;3
153;6586;28;2024;4;37;0;32990.0;1999;3
153;6586;28;2024;4;37;0;32990.0;2000;3
153;6585;28;2024;4;37;0;29990.0;1999;3
242;2942;0;2023;4;36;0;79992.0;1991;6
242;2942;0;2023;4;36;0;79992.0;1999;6
405;6264;8;2024;2;22;0;23500.0;2378;3
177;4552;8;2024;1;13;1;19390.0;2771;0
238;6125;8;2024;2;22;0;39990.0;2776;0
238;2832;8;2024;1;10;1;49990.0;6440;0
55;4771;22;2024;1;10;1;45090.0;5193;0
177;6782;8;2024;2;22;0;29990.0;1998;0
55;4785;22;2024;1;10;1;41090.0;5193;0
238;3871;8;2024;8;6;1;64990.0;9726;0
199;1109;10;2024;2;32;0;56999.0;3470;3
132;6481;8;2024;5;41;0;3000.0;149;3
254;6500;8;2024;5;21;0;2139.0;250;3
331;3757;8;2024;5;41;0;1749.0;169;3
331;3757;8;2024;5;41;0;1749.0;175;3
238;6118;8;2024;2;22;0;23990.0;2378;3
126;5993;8;2024;5;41;0;1499.0;197;3
126;5993;8;2024;5;41;0;1499.0;200;3
254;2634;8;2024;5;41;0;1599.0;197;3
254;2634;8;2024;5;41;0;1599.0;200;3
354;6238;11;2024;5;41;0;1900.0;250;3
379;7324;8;2023;5;41;0;1680.0;125;3
345;5545;11;2024;5;41;0;1569.0;149;3
345;5545;11;2024;5;41;0;1569.0;150;3
334;6808;18;2024;4;37;0;24990.0;1586;3
342;2451;8;2023;5;41;0;1040.0;150;3
342;5997;8;2023;5;41;0;1200.0;150;3
334;6807;18;2024;4;37;0;25790.0;1586;3
334;5585;18;2024;4;37;0;29990.0;1373;3
334;5584;18;2024;4;37;0;28990.0;1373;3
94;7383;8;2023;0;24;0;21200.0;0;2
311;3485;8;2023;1;10;1;48792.0;6871;0
311;3483;8;2023;1;10;1;41592.0;4580;0
55;4783;22;2024;1;10;1;39590.0;5193;0
311;3537;8;2024;1;30;1;27790.0;2672;0
87;1789;8;2024;5;41;0;1300.0;198;3
87;1789;8;2024;5;41;0;1300.0;200;3
87;1773;8;2024;5;41;0;1200.0;149;3
87;1773;8;2024;5;41;0;1200.0;150;3
87;1800;8;2024;5;41;0;2050.0;249;3
153;6587;28;2024;4;37;0;35990.0;1999;3
153;6587;28;2024;4;37;0;35990.0;2000;3
87;1799;8;2024;5;41;0;1950.0;223;3
87;1799;8;2024;5;41;0;1950.0;250;3
55;1092;8;2024;4;37;0;29999.0;1451;3
55;1091;8;2024;4;37;0;32400.0;1451;3
52;6690;8;2024;4;37;0;49999.0;1998;3
55;1089;8;2024;4;37;0;28490.0;1451;3
55;1090;8;2024;4;37;0;26199.0;1451;3
112;866;23;2023;4;37;0;54392.0;1999;3
112;865;23;2023;4;37;0;46392.0;1496;3
156;3660;8;2024;5;41;0;1500.0;196;3
156;3660;8;2024;5;41;0;1500.0;200;3
156;3660;8;2024;5;41;0;1500.0;2000;3
156;3660;8;2024;5;41;0;1500.0;197;3
291;3970;5;2024;4;37;0;16625.0;999;3
42;3635;8;2024;0;24;0;26990.0;0;2
254;2464;8;2024;5;41;0;1799.0;175;3
254;2464;8;2024;5;41;0;1799.0;169;3
291;3971;5;2024;4;37;0;14825.0;999;3
55;4764;22;2024;1;10;1;39590.0;5193;0
291;3969;5;2024;4;37;0;15825.0;999;3
266;4380;17;2024;4;37;0;34499.0;1199;3
266;4381;17;2024;4;37;0;36999.0;1199;3
266;1533;15;2024;4;37;0;29890.0;1199;3
266;1439;15;2024;0;48;0;24999.0;1199;3
311;3519;8;2024;1;10;1;92490.0;6871;0
34;29;0;2024;0;48;0;58990.0;1998;3
34;29;0;2024;0;48;0;58990.0;1441;3
34;4233;0;2023;0;18;0;85592.0;2998;3
348;5305;20;2024;4;37;0;19999.0;1198;3
348;1425;5;2024;4;36;0;34599.0;1798;6
253;5716;8;2024;5;41;0;7800.0;649;3
348;1430;5;2024;0;35;0;31499.0;1798;6
348;5304;20;2024;4;37;0;24999.0;1198;3
162;3323;8;2024;1;30;1;25890.0;2771;0
348;5556;20;2024;4;37;0;27299.0;1496;3
348;1427;5;2024;4;36;0;31999.0;1798;6
348;5555;20;2024;4;37;0;28799.0;1496;3
19;7043;8;2024;4;37;0;17990.0;1499;3
348;1431;5;2024;0;35;0;27499.0;1798;6
353;6389;8;2024;5;41;0;1850.0;200;3
58;991;17;2024;4;37;0;39990.0;1598;3
58;993;17;2024;4;37;0;36990.0;1598;3
353;7435;8;2024;5;41;0;1940.0;193;3
353;7435;8;2024;5;41;0;1940.0;200;3
389;6470;8;2022;5;41;0;1350.0;250;3
345;761;11;2024;5;41;0;1882.0;175;3
345;761;11;2024;5;41;0;1882.0;173;3
207;388;3;2023;5;19;0;6560.0;65;3
281;5224;8;2024;1;13;1;19990.0;2771;0
55;6487;5;2024;4;37;0;25999.0;1199;3
116;6615;8;2024;3;0;0;29990.0;2000;0
116;6614;8;2024;2;22;0;26990.0;2000;0
345;834;11;2024;5;41;0;1449.0;125;3
345;834;11;2024;5;41;0;1449.0;150;3
345;834;11;2024;5;41;0;1449.0;124;3
345;833;11;2024;5;41;0;1399.0;150;3
345;833;11;2024;5;41;0;1399.0;125;3
345;833;11;2024;5;41;0;1399.0;124;3
55;4762;22;2024;1;10;1;38090.0;5193;0
55;4724;22;2024;1;10;1;33990.0;2999;0
239;4287;22;2024;4;36;0;34799.0;1998;6
55;4728;22;2024;1;10;1;32490.0;2999;0
55;4711;22;2024;1;10;1;28490.0;2999;0
55;4707;22;2024;1;10;1;26990.0;2999;0
239;1608;22;2024;4;37;0;59999.0;2488;3
348;4642;1;2024;4;37;0;49999.0;2694;3
348;4642;1;2024;4;37;0;49999.0;3956;3
54;6307;8;2024;4;37;0;19190.0;1497;3
242;2925;0;2023;4;37;0;67992.0;1991;3
273;238;17;2024;4;37;0;39990.0;1598;3
153;3027;19;2024;0;48;0;14690.0;1200;3
153;3027;19;2024;0;48;0;14690.0;1197;3
153;3027;19;2024;0;48;0;14690.0;1997;3
153;3027;19;2024;0;48;0;14690.0;1248;3
153;3021;19;2024;0;47;0;17690.0;1200;3
153;3021;19;2024;0;47;0;17690.0;1197;3
199;5892;12;2024;4;37;0;29999.0;1999;3
199;5885;12;2024;4;37;0;29999.0;1999;3
55;2679;22;2024;1;10;1;54090.0;5193;0
55;2676;22;2024;1;10;1;52590.0;5193;0
242;2940;0;2023;4;36;0;75992.0;1999;6
242;2940;0;2023;4;36;0;75992.0;1991;6
389;836;8;2022;5;41;0;1350.0;223;3
55;4722;22;2024;1;10;1;32490.0;2999;0
313;3841;28;2024;4;37;0;27990.0;1600;3
80;2198;8;2024;8;6;1;92990.0;12980;0
55;4730;22;2024;1;10;1;33990.0;2999;0
80;2190;8;2024;1;10;1;31990.0;3760;0
80;2188;8;2024;1;10;1;29990.0;3760;0
162;2072;8;2024;0;24;0;19890.0;0;2
58;918;15;2024;0;47;0;19990.0;1560;0
107;3723;8;2024;8;6;1;92990.0;11596;0
162;3367;8;2024;1;10;1;25990.0;3900;0
153;4607;19;2024;0;47;0;18590.0;1590;3
153;4609;19;2024;0;47;0;16840.0;1598;3
153;4609;19;2024;0;47;0;16840.0;1591;3
153;4608;19;2024;0;47;0;19490.0;1591;3
153;4608;19;2024;0;47;0;19490.0;1600;3
20;5418;19;2024;5;53;0;7000.0;199;3
116;716;8;2024;1;10;1;38090.0;3760;0
116;707;8;2024;1;10;1;21790.0;2771;0
116;705;8;2024;1;13;1;19990.0;2771;0
162;3332;8;2024;2;22;0;27890.0;2000;0
318;5803;8;2024;5;41;0;1300.0;150;3
368;6253;16;2023;4;37;0;71992.0;3597;3
239;1615;34;2024;4;37;0;19999.0;1998;3
201;3872;8;2024;2;32;0;36990.0;2982;0
287;5326;5;2024;2;29;0;20490.0;1368;3
287;5314;5;2024;2;22;0;23249.0;1368;3
110;615;5;2024;4;37;0;18499.0;1332;3
110;615;5;2024;4;37;0;18499.0;1400;3
110;2525;5;2024;4;37;0;19999.0;1332;3
162;3351;8;2024;2;22;0;25990.0;2000;0
311;5777;8;2024;1;10;1;96990.0;10518;0
311;3509;8;2024;1;10;1;53890.0;6871;0
311;3516;8;2024;1;30;1;67990.0;6871;0
311;3513;8;2024;1;10;1;62990.0;6871;0
311;3546;8;2024;1;10;1;28890.0;3760;0
162;3369;8;2024;1;10;1;26990.0;3900;0
162;3333;8;2024;2;22;0;27990.0;2000;0
118;1072;22;2024;1;10;1;35990.0;3907;0
128;3205;8;2024;4;36;0;31990.0;1497;6
112;5349;34;2023;2;22;0;79992.0;2956;3
357;5076;34;2024;1;10;1;82990.0;7698;0
139;5750;9;2023;8;6;1;76792.0;10520;0
80;6057;8;2024;4;37;0;19990.0;1590;3
118;2423;19;2024;1;10;1;37990.0;3900;0
62;1292;8;2024;5;41;0;1200.0;150;3
304;5784;8;2024;5;41;0;1200.0;150;3
357;4366;34;2024;1;10;1;54990.0;5132;0
389;1148;8;2022;5;41;0;1350.0;249;3
311;5780;8;2024;8;6;1;81990.0;10518;0
266;1438;15;2024;0;48;0;21999.0;1199;3
265;6985;22;2024;4;26;0;47990.0;0;2
266;1437;15;2024;0;48;0;19999.0;1199;3
265;6984;22;2024;4;26;0;43990.0;0;2
55;3758;9;2024;0;48;0;14799.0;1389;3
55;3759;9;2024;0;47;0;17299.0;1389;3
107;6300;8;2024;1;13;1;18890.0;2289;0
87;1777;8;2024;5;41;0;1050.0;149;3
87;1777;8;2024;5;41;0;1050.0;150;3
87;1772;8;2024;5;41;0;1050.0;149;3
87;1772;8;2024;5;41;0;1050.0;150;3
162;3319;8;2024;1;10;1;20890.0;2771;0
162;3376;8;2024;1;10;1;28990.0;3900;0
162;3318;8;2024;1;43;1;21890.0;2771;0
162;3418;8;2024;9;55;1;88990.0;11596;0
265;3863;23;2024;4;37;0;29490.0;1598;3
118;1068;22;2024;1;10;1;32390.0;3907;0
348;5387;22;2024;4;37;0;38299.0;1987;3
348;5387;22;2024;4;37;0;38299.0;2000;3
261;4519;8;2023;5;41;0;2232.0;250;3
261;4521;8;2023;5;41;0;2160.0;250;3
261;4521;8;2023;5;41;0;2160.0;2;3
348;5382;22;2024;4;37;0;35999.0;1987;3
305;7034;8;2024;9;55;1;89990.0;10824;0
162;3316;8;2024;1;43;1;20890.0;2771;0
162;3317;8;2024;1;10;1;19990.0;2771;0
162;3421;8;2024;8;6;1;99790.0;12540;0
29;5529;21;2023;5;19;0;12632.0;250;3
177;6787;8;2024;2;22;0;26990.0;1998;0
177;6787;8;2024;2;22;0;26990.0;2478;0
177;6787;8;2024;2;22;0;26990.0;2500;0
348;5393;22;2024;4;37;0;55999.0;2487;3
239;4637;22;2024;4;37;0;79999.0;2488;3
218;5562;6;2023;4;36;0;78800.0;2500;6
273;138;15;2024;4;37;0;36990.0;1199;3
141;7569;8;2022;1;30;1;16962.0;3760;0
273;6544;17;2024;2;32;0;46999.0;1997;0
348;4032;22;2024;4;37;0;87999.0;3956;3
238;6123;8;2024;2;22;0;28990.0;2776;0
273;137;15;2024;4;37;0;34490.0;1199;3
273;136;15;2024;4;37;0;28990.0;1199;3
177;4569;8;2024;1;10;1;28990.0;2892;0
265;5215;27;2024;4;37;0;29990.0;1332;3
227;4177;8;2024;5;20;0;3490.0;200;3
227;4183;8;2024;5;41;0;2390.0;250;3
227;4183;8;2024;5;41;0;2390.0;249;3
334;3134;9;2024;5;41;0;5447.0;147;3
348;4649;1;2024;2;7;0;39599.0;2694;3
348;3448;1;2024;2;22;0;49999.0;2393;0
334;3731;22;2024;4;37;0;27490.0;1462;3
334;3730;22;2024;4;37;0;29490.0;1462;3
334;6033;22;2024;0;35;0;17590.0;1197;6
334;6033;22;2024;0;35;0;17590.0;1200;3
334;6033;22;2024;0;35;0;17590.0;1242;3
348;3449;34;2024;2;22;0;29999.0;2694;3
348;3456;1;2024;2;22;0;39999.0;2694;3
116;686;8;2024;8;6;1;89090.0;11800;0
348;3451;1;2024;2;22;0;63999.0;2755;0
116;691;8;2024;8;6;1;66090.0;10500;0
116;690;8;2024;8;6;1;65090.0;10500;0
162;3329;8;2024;2;22;0;29990.0;2000;0
162;3330;8;2024;2;22;0;35990.0;2000;0
162;3328;8;2024;2;22;0;34890.0;2000;0
162;3350;8;2024;2;22;0;29890.0;2000;0
348;7321;34;2024;0;47;0;21899.0;1496;3
305;7035;8;2024;8;6;1;87990.0;10824;0
348;3450;34;2024;2;7;0;29999.0;2694;3
116;687;8;2024;8;6;1;99090.0;11800;0
177;4553;8;2024;1;13;1;17990.0;2771;0
265;5209;27;2024;4;37;0;29990.0;1332;3
116;6776;8;2024;2;32;0;40490.0;2780;0
116;6775;8;2024;3;0;0;37490.0;2776;0
265;5212;27;2024;4;37;0;39990.0;1332;3
80;1704;8;2024;1;13;1;19990.0;2771;0
80;1728;8;2024;9;55;1;94990.0;8849;0
80;1723;8;2024;1;10;1;81990.0;8900;0
116;6773;8;2024;2;32;0;30090.0;2771;0
52;3601;8;2024;2;22;0;29999.0;1910;0
52;3600;8;2024;2;22;0;29999.0;1910;0
52;1559;8;2024;4;37;0;25999.0;1392;3
116;6461;8;2024;2;32;0;43490.0;2776;0
52;4627;8;2024;4;37;0;19999.0;1480;3
52;4626;8;2024;4;37;0;17999.0;1480;3
80;1712;8;2024;1;10;1;81990.0;8900;0
52;1565;8;2024;4;37;0;29999.0;1494;3
52;578;8;2024;0;47;0;15999.0;1370;3
247;1416;24;2023;0;17;0;54392.0;1998;3
55;4769;22;2024;1;10;1;43590.0;5193;0
55;2724;22;2024;1;10;1;91090.0;7790;0
34;6995;0;2023;4;37;0;46392.0;1499;3
34;402;0;2023;0;35;0;98392.0;2998;6
186;3909;8;2023;1;10;1;22400.0;3760;0
80;1706;8;2024;1;10;1;21990.0;2771;0
189;5162;8;2024;2;32;0;13990.0;1173;3
308;6037;8;2024;4;37;0;17990.0;1499;3
308;6037;8;2024;4;37;0;17990.0;1498;3
156;6743;8;2023;5;41;0;1100.0;150;3
156;6743;8;2023;5;41;0;1100.0;149;3
355;6646;19;2024;5;41;0;1400.0;100;3
355;6644;19;2024;5;41;0;2000.0;125;3
355;6644;19;2024;5;41;0;2000.0;124;3
25;6450;8;2024;5;41;0;2450.0;150;3
156;5308;8;2024;5;41;0;1999.0;250;3
156;5308;8;2024;5;41;0;1999.0;223;3
25;110;8;2024;5;41;0;3500.0;180;3
25;6454;8;2024;5;41;0;1800.0;150;3
25;6454;8;2024;5;41;0;1800.0;148;3
331;650;8;2024;5;41;0;1399.0;150;3
331;650;8;2024;5;41;0;1399.0;149;3
254;6498;8;2024;5;21;0;1899.0;198;3
254;6498;8;2024;5;21;0;1899.0;200;3
254;6499;8;2024;5;21;0;2299.0;250;3
254;6496;8;2024;5;21;0;1699.0;149;3
254;6496;8;2024;5;21;0;1699.0;150;3
266;3057;0;2024;4;37;0;39999.0;1598;3
266;3056;0;2024;4;37;0;44999.0;1598;3
80;5445;8;2024;2;22;0;29990.0;2498;0
348;4645;20;2024;4;37;0;63999.0;3956;3
348;4643;20;2024;4;37;0;47999.0;2694;3
334;2964;9;2024;5;41;0;1200.0;124;3
334;2964;9;2024;5;41;0;1200.0;125;3
278;4931;35;2023;5;20;0;6800.0;110;3
153;3025;11;2024;0;48;0;15790.0;1248;3
153;3025;11;2024;0;48;0;15790.0;1200;3
334;3123;9;2024;5;41;0;5000.0;155;3
334;2811;9;2024;5;41;0;1100.0;112;3
334;2811;9;2024;5;41;0;1100.0;115;3
334;2811;9;2024;5;41;0;1100.0;124;3
80;4664;8;2024;2;23;0;42990.0;0;2
162;3431;8;2024;3;0;0;41890.0;2746;0
239;1591;23;2024;4;36;0;30799.0;1998;6
239;4288;23;2024;0;35;0;32999.0;1998;6
